geo_name,geo_sumlevel,geo_id,naics_name,naics_sumlevel,naics_id,avg_wage_2014,avg_wage_2015,avg_wage_2016,num_ppl_2014,num_ppl_2015,num_ppl_2016,num_ppl_rca_2014,num_ppl_rca_2015,num_ppl_rca_2016
"West Virginia","state",04000US54,"Miscellaneous petroleum & coal products",2,3241M,60397.8,50571.3,29866.1,26,60,88,0.240222,0.518988,0.674272
"West Virginia","state",04000US54,"Resin, synthetic rubber, & fibers & filaments manufacturing   ",2,3252,59181.7,54900.1,48709.3,1171,1176,1272,1.19951,1.24361,1.39567
"West Virginia","state",04000US54,"Agricultural chemical manufacturing",2,3253,94183.8,92453.7,95554,117,101,98,0.66797,0.560527,0.536076
"West Virginia","state",04000US54,"Pharmaceutical & medicine manufacturing",2,3254,75997.5,81279.2,80112.1,4124,3836,3632,1.72594,1.5708,1.47105
"West Virginia","state",04000US54,"Paint, coating, & adhesive manufacturing ",2,3255,75828.3,74667.6,54508.7,220,199,275,0.653959,0.583894,0.814418
"West Virginia","state",04000US54,"Soap, cleaning compound, & cosmetics manufacturing ",2,3256,53258.4,58303.8,59144.4,296,257,338,0.415236,0.357949,0.474707
"West Virginia","state",04000US54,"Industrial & miscellaneous chemicals",2,325M,71262.9,71817.3,76355.9,5645,5622,5467,2.66803,2.68727,2.65595
"West Virginia","state",04000US54,"Plastics product manufacturing",2,3261,33295.6,34818,39641.3,2206,1970,2510,1.20103,1.02334,1.24847
"West Virginia","state",04000US54,"Tire manufacturing",2,32621,85000.4,53933,53759.7,121,55,103,0.310491,0.140226,0.261182
"West Virginia","state",04000US54,"Rubber products, except tires, manufacturing ",2,3262M,42796.6,43770.1,37989.4,412,442,367,1.08934,1.14827,0.947887
"West Virginia","state",04000US54,"Pottery, ceramics, & plumbing fixture manufacturing  ",2,32711,30370.4,30998.4,33315.8,451,526,616,3.73421,4.72761,5.65428
"West Virginia","state",04000US54,"Clay building material & refractories manufacturing",2,327120,47238.4,50524.6,52843.2,159,146,164,1.13367,1.10741,1.27251
"West Virginia","state",04000US54,"Glass & glass product manufacturing",2,3272,34338,35572.5,37129.7,693,865,1040,0.976335,1.21793,1.47452
"West Virginia","state",04000US54,"Miscellaneous nonmetallic mineral product manufacturing",2,3279,41256.5,44946.9,46717.1,502,415,402,1.29129,1.05456,1.0247
"West Virginia","state",04000US54,"Cement, concrete, lime, & gypsum product manufacturing ",2,327M,43135.3,40495.2,45868.2,1154,1026,1149,1.47606,1.35118,1.53496
"West Virginia","state",04000US54,"Aluminum production & processing",2,3313,58881.8,60074.7,53422.2,1977,1831,1863,5.42839,4.93506,5.13393
"West Virginia","state",04000US54,"Nonferrous metal (except aluminum) production & processing",2,3314,61427.7,61298.9,58049.7,1036,954,1026,3.21029,3.08546,3.46703
"West Virginia","state",04000US54,"Foundries",2,3315,45940.7,42270,42863.2,311,317,305,0.596366,0.607729,0.608277
"West Virginia","state",04000US54,"Iron & steel mills & steel product manufacturing",2,331M,56648.5,60646.2,60511.5,2362,2235,1949,1.47216,1.40386,1.27787
"West Virginia","state",04000US54,"Metal forgings & stampings",2,3321,40547.7,46407.7,39211.4,75,113,193,0.235449,0.357383,0.595633
"West Virginia","state",04000US54,"Cutlery & hand tool manufacturing",2,3322,50421.2,50479.2,64913.6,20,21,42,0.0916908,0.0958292,0.18691
"West Virginia","state",04000US54,"Machine shops; turned product; screw, nut & bolt manufacturing  ",2,3327,48325.7,45059.3,41958.1,1712,1710,1959,1.07461,1.05251,1.19996
"West Virginia","state",04000US54,"Coating, engraving, heat treating & allied activities ",2,3328,40808.1,39645.6,50056,202,158,224,0.465636,0.354123,0.502667
"West Virginia","state",04000US54,"Ordnance",2,33299M,66626.3,68758,94842.6,120,105,45,0.516838,0.458859,0.198407
"West Virginia","state",04000US54,"Structural metals, & boiler, tank, & shipping container manufacturing ",2,332M,44253.2,45067,46707.2,1775,1593,1435,0.983695,0.89257,0.809574
"West Virginia","state",04000US54,"Miscellaneous fabricated metal products manufacturing",2,332MZ,45035.6,40565.1,35860.3,817,760,515,0.549186,0.488485,0.324957
"West Virginia","state",04000US54,"Agricultural implement manufacturing",2,33311,47916.1,52612.4,56728,19,52,65,0.0315158,0.0864517,0.10732
"West Virginia","state",04000US54,"Construction, & mining & oil & gas field machinery manufacturing ",2,3331M,51928.1,48387.3,53915.3,2042,2045,2069,2.33357,2.2671,2.326
"West Virginia","state",04000US54,"Commercial & service industry machinery manufacturing",2,3333,37549.6,37798.9,34353.2,499,426,320,1.04783,0.939097,0.721953
"West Virginia","state",04000US54,"Metalworking machinery manufacturing",2,3335,43149.5,40238,40196.9,173,189,168,0.212662,0.232569,0.209709
"West Virginia","state",04000US54,"Engine, turbine, & power transmission equipment manufacturing ",2,3336,45193.4,38862.8,38866.2,86,43,43,0.207143,0.102451,0.101361
"West Virginia","state",04000US54,"Machinery manufacturing, n.e.c. or not specified",2,333MS,42621.4,45158.5,51017.4,1537,1267,1329,0.464371,0.387007,0.406892
"West Virginia","state",04000US54,"Computer & peripheral equipment manufacturing",2,3341,45638.7,62319.9,101939,151,179,59,0.137272,0.177403,0.0648621
"West Virginia","state",04000US54,"Navigational, measuring, electromedical, & control instruments manufacturing",2,3345,47920.8,51084.5,52987,611,615,583,0.456305,0.435536,0.406503
"West Virginia","state",04000US54,"Communications, & audio & video equipment manufacturing",2,334M1,57618.6,55977.6,38534.2,235,233,215,0.276166,0.286475,0.280131
"West Virginia","state",04000US54,"Electronic component & product manufacturing, n.e.c. ",2,334M2,46733.5,40322.4,42596.7,546,464,268,0.162383,0.143333,0.0867922
"West Virginia","state",04000US54,"Household appliance manufacturing",2,3352,46423.9,89821.6,91635.5,51,62,64,0.142925,0.174441,0.180343
"West Virginia","state",04000US54,"Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2,335M,51223.8,49970.7,51383.8,1016,1065,956,0.537837,0.559546,0.512629
"West Virginia","state",04000US54,"Aircraft & parts manufacturing",2,33641M1,59599,56191.3,59584.4,806,844,813,0.399073,0.379221,0.326767
"West Virginia","state",04000US54,"Aerospace products & parts manufacturing",2,33641M2,63975.2,68339,70961.9,966,802,684,0.510747,0.508908,0.548793
"West Virginia","state",04000US54,"Railroad rolling stock manufacturing",2,3365,70948.4,64833.2,62305.7,88,140,87,0.543302,0.820792,0.510403
"West Virginia","state",04000US54,"Ship & boat building",2,3366,49457.3,51783.4,59252.2,257,238,213,0.279533,0.257952,0.232056
"West Virginia","state",04000US54,"Other transportation equipment manufacturing",2,3369,39832.8,39878.6,40382.5,33,32,32,0.175773,0.170595,0.16648
"West Virginia","state",04000US54,"Motor vehicles & motor vehicle equipment manufacturing",2,336M,48704.6,47941.2,47603,2477,3367,3783,0.408788,0.53651,0.583528
"West Virginia","state",04000US54,"Furniture & related product manufacturing",2,337,32775.3,33090,37004.6,1805,1530,1395,0.854482,0.733881,0.674099
"West Virginia","state",04000US54,"Medical equipment & supplies manufacturing",2,3391,41710.3,41424.3,45544.9,879,1045,1350,0.293098,0.352422,0.460832
"West Virginia","state",04000US54,"Sporting & athletic goods, & doll, toy & game manufacturing  ",2,3399M,26259.3,18022.8,11713.3,5,4,50,0.00928179,0.00786166,0.103496
"West Virginia","state",04000US54,"Miscellaneous manufacturing, n.e.c.  ",2,3399ZM,46782.6,46663.9,47872.4,1335,1548,1448,0.488244,0.572719,0.541268
"West Virginia","state",04000US54,"Not specified metal industries",2,33MS,49739,49116.6,60240,64,61,104,0.760802,0.824206,1.70344
"West Virginia","state",04000US54,"Not specified manufacturing industries",2,3MS,41459.2,41518.4,47013,1189,944,852,0.55248,0.429441,0.384428
"West Virginia","state",04000US54,"Motor vehicle & motor vehicle parts & supplies merchant wholesalers",2,4231,31136.9,28652.8,30448.6,1203,1145,915,1.04879,1.00083,0.804218
"West Virginia","state",04000US54,"Furniture & home furnishing merchant wholesalers",2,4232,39874.8,46405.4,40966.5,235,323,422,0.574943,0.786138,1.04162
"West Virginia","state",04000US54,"Lumber & other construction materials merchant wholesalers",2,4233,42111.6,45958.2,54623.1,712,712,928,0.846013,0.867337,1.14667
"West Virginia","state",04000US54,"Professional & commercial equipment & supplies merchant wholesalers",2,4234,67925.7,72442.5,62746.2,915,777,708,0.502027,0.425737,0.390631
"West Virginia","state",04000US54,"Metals & minerals (except petroleum) merchant wholesalers",2,4235,53062.9,50261.8,48684.2,430,400,509,1.3318,1.22062,1.57184
"West Virginia","state",04000US54,"Household appliances & electrical & electronic goods merchant wholesalers",2,4236,44707,46111,44388,730,714,619,0.594172,0.59033,0.522019
"West Virginia","state",04000US54,"Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2,4237,49969.1,47921.7,42636.2,815,942,743,0.985571,1.10185,0.853517
"West Virginia","state",04000US54,"Machinery, equipment, & supplies merchant wholesalers     ",2,4238,60680.1,63628.8,66740.4,3060,3141,3200,1.53632,1.56697,1.57261
"West Virginia","state",04000US54,"Recyclable material merchant wholesalers",2,42393,22903.4,22048,25032.8,608,566,460,1.09149,1.0429,0.903049
"West Virginia","state",04000US54,"Miscellaneous durable goods merchant wholesalers",2,4239Z,50697.2,47636.7,48455.6,174,150,172,0.263214,0.231125,0.274465
"West Virginia","state",04000US54,"Paper & paper products merchant wholesalers",2,4241,28759.4,25631.7,50890.7,39,71,92,0.114043,0.218596,0.287937
"West Virginia","state",04000US54,"Apparel, piece goods, & notions merchant wholesalers",2,4243,60071.8,70364.5,80484.8,67,61,51,0.100508,0.0938782,0.0797247
"West Virginia","state",04000US54,"Grocery & related product merchant wholesalers",2,4244,45709.7,47404.2,54167.3,2391,2684,2872,0.563279,0.648377,0.708102
"West Virginia","state",04000US54,"Farm product raw material merchant wholesalers",2,4245,75640.6,81078.1,24261.6,145,127,46,0.474139,0.414944,0.153507
"West Virginia","state",04000US54,"Petroleum & petroleum products merchant wholesalers",2,4247,52266.4,53115.4,47355.7,802,877,850,1.30937,1.44084,1.46774
"West Virginia","state",04000US54,"Alcoholic beverages merchant wholesalers",2,4248,43143.9,43158.2,45124.2,580,582,645,0.878475,0.878063,0.951959
"West Virginia","state",04000US54,"Farm supplies merchant wholesalers",2,42491,49337.1,33480,33607.8,105,85,81,0.474202,0.397267,0.368582
"West Virginia","state",04000US54,"Miscellaneous nondurable goods merchant wholesalers",2,4249Z,50213.1,51257.6,56405,484,507,343,0.42982,0.453944,0.320072
"West Virginia","state",04000US54,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",2,424M,70196.5,72523.4,71468.1,919,1103,1362,0.757419,0.902071,1.09999
"West Virginia","state",04000US54,"Wholesale electronic markets & agents & brokers",2,4251,49403.8,48521.4,50505.6,144,155,143,0.29571,0.305385,0.273724
"West Virginia","state",04000US54,"Not specified wholesale trade",2,42S,77857.3,60839.5,42589.3,204,177,161,0.438079,0.394175,0.362414
"West Virginia","state",04000US54,"Car Dealers",2,4411,47315.2,48098.4,49738.7,6987,6991,6753,1.17236,1.15258,1.10095
"West Virginia","state",04000US54,"Other motor vehicle dealers",2,4412,43144.1,41221.8,40965.7,930,763,727,1.35321,1.1047,1.02119
"West Virginia","state",04000US54,"Automotive parts, accessories, & tire stores  ",2,4413,25150.9,25415.2,26896.4,3305,3296,3553,1.36382,1.36274,1.47916
"West Virginia","state",04000US54,"Furniture & home furnishings stores",2,442,32367.1,32544,33579.4,2400,2449,2520,0.935627,0.9649,0.989837
"West Virginia","state",04000US54,"Household appliance stores",2,443141,46449.2,26268.5,31421.1,276,322,278,0.778789,0.974326,0.890287
"West Virginia","state",04000US54,"Electronics stores",2,443142,31458.1,30129.7,30868.6,1963,1772,1510,0.59255,0.552455,0.496662
"West Virginia","state",04000US54,"Hardware stores",2,44413,26954,26383,26567,1543,1357,1379,1.40971,1.29276,1.34335
"West Virginia","state",04000US54,"Building material & supplies dealers",2,4441Z,29851.5,30319.1,30597.8,5562,6074,6256,1.15019,1.24872,1.26552
"West Virginia","state",04000US54,"Lawn & garden equipment & supplies stores",2,4442,33059.3,33371.8,33118.2,1766,1802,1721,1.49438,1.53371,1.4887
"West Virginia","state",04000US54,"Grocery Stores",2,4451,21529.7,22016.4,21251.9,16283,16097,14708,1.0661,1.06044,0.972218
"West Virginia","state",04000US54,"Specialty food stores",2,4452,23387.7,23486.4,23943.1,747,754,822,0.612989,0.641034,0.738236
"West Virginia","state",04000US54,"Beer, wine, & liquor stores ",2,4453,22208.8,16361.4,22487.4,262,286,214,0.350052,0.379685,0.288069
"West Virginia","state",04000US54,"Pharmacies & drug stores",2,44611,44451.3,46659.7,41782.2,7363,7517,6453,1.52576,1.58236,1.37088
"West Virginia","state",04000US54,"Health & personal care, except drug, stores ",2,446Z,27374.3,26197.9,25644.2,1574,1545,1515,0.907494,0.878664,0.854732
"West Virginia","state",04000US54,"Gasoline stations",2,447,18056.7,15984.5,17951.4,3866,4188,4279,1.48502,1.56515,1.57811
"West Virginia","state",04000US54,"Clothing stores",2,4481,15845.2,20204.4,20460.7,3372,3018,3155,0.624656,0.555843,0.575444
"West Virginia","state",04000US54,"Shoe stores",2,44821,17305.6,13674.1,14117.8,788,836,891,0.857609,0.896757,0.955378
"West Virginia","state",04000US54,"Jewelry, luggage, & leather goods stores ",2,4483,31046.1,30109.2,28298.1,452,693,762,0.526898,0.81107,0.905214
"West Virginia","state",04000US54,"Sewing, needlework, & piece goods stores ",2,45113,14356.8,14464.8,14126.4,64,64,65,0.226006,0.236247,0.25098
"West Virginia","state",04000US54,"Musical instrument & supplies stores",2,45114,44384.5,41709.9,24526,286,382,333,1.2875,1.7828,1.56524
"West Virginia","state",04000US54,"Sporting goods, and hobby & toy stores ",2,4511M,19904.9,20782.7,20521.2,2597,2557,2427,1.11719,1.08375,1.02583
"West Virginia","state",04000US54,"Book stores & news dealers",2,45121,24167.4,15555,16535.1,384,528,589,0.510152,0.768218,0.923193
"West Virginia","state",04000US54,"Department stores & discount stores",2,45211,19563.2,19262.6,21029.3,16042,15172,14972,1.28588,1.24647,1.25794
"West Virginia","state",04000US54,"Miscellaneous general merchandise stores",2,4529,17928.3,18409.6,17459.4,3502,3449,3536,1.21383,1.18036,1.18357
"West Virginia","state",04000US54,"Retail florists",2,4531,20201.2,18138,20018.2,739,746,737,1.56609,1.66262,1.69489
"West Virginia","state",04000US54,"Office supplies & stationery stores",2,45321,31881.2,31209.9,29205.3,979,959,884,1.12618,1.16273,1.12709
"West Virginia","state",04000US54,"Gift, novelty, & souvenir shops",2,45322,11492.1,11284.8,11179.8,953,1045,985,1.23313,1.39857,1.3419
"West Virginia","state",04000US54,"Used merchandise stores",2,4533,17645.2,20777.8,19988.4,1035,1053,1076,0.999449,0.975483,0.95022
"West Virginia","state",04000US54,"Miscellaneous retail stores",2,4539,24736.5,23927.2,22048.3,2009,1903,1772,0.878057,0.826915,0.774678
"West Virginia","state",04000US54,"Electronic shopping",2,454111,36979.2,30049.6,29215.3,672,498,497,1.0565,0.665089,0.560937
"West Virginia","state",04000US54,"Electronic auctions",2,454112,,,1209.11,,,7,,,0.0881468
"West Virginia","state",04000US54,"Mail-order houses",2,454113,42938.8,45034.9,40871.4,186,176,246,0.330784,0.298711,0.390901
"West Virginia","state",04000US54,"Vending machine operators",2,4542,34369.3,38909.3,32460.8,144,182,300,0.658825,0.863706,1.45328
"West Virginia","state",04000US54,"Fuel dealers",2,454310,49121.1,35466.4,36895.2,482,351,253,0.996111,0.764934,0.578598
"West Virginia","state",04000US54,"Other direct selling establishments",2,45439,23763.1,19198.4,17774,490,495,462,0.844823,0.888805,0.854542
"West Virginia","state",04000US54,"Air transportation",2,481,91163.5,80825.5,77381.9,390,452,447,0.139812,0.164392,0.16199
"West Virginia","state",04000US54,"Rail transportation",2,482,62532.2,62699.3,64915.4,2880,2852,3163,2.20272,2.13814,2.42494
"West Virginia","state",04000US54,"Water transportation",2,483,73623.1,51649.1,58720,601,570,535,1.5265,1.4282,1.36114
"West Virginia","state",04000US54,"Truck transportation",2,484,42218.5,42763.2,46320.6,10242,10472,9789,1.28248,1.29834,1.20842
"West Virginia","state",04000US54,"Taxi & limousine service",2,4853,15446,14798.7,20760.1,205,124,359,0.212901,0.121464,0.322915
"West Virginia","state",04000US54,"Bus service & urban transit",2,485M,28367.5,29747.2,31187.8,1269,1286,934,0.452037,0.457336,0.335257
"West Virginia","state",04000US54,"Pipeline transportation",2,486,67007.8,64279.6,67032.4,1283,1328,1173,4.48985,4.35395,3.71867
"West Virginia","state",04000US54,"Scenic & sightseeing transportation",2,487,13939.9,15920.6,18227.8,118,180,259,0.746723,1.13603,1.60224
"West Virginia","state",04000US54,"Services incidental to transportation",2,488,51012,53731.2,47182.5,2427,2252,2664,0.651506,0.594692,0.691495
"West Virginia","state",04000US54,"Postal Service",2,491,47030.2,45627.1,46168.2,4652,4279,4017,1.29923,1.2333,1.17811
"West Virginia","state",04000US54,"Couriers & messengers",2,492,39959,43217.8,36260.4,2418,2270,2293,0.719488,0.665522,0.662892
"West Virginia","state",04000US54,"Warehousing & storage",2,493,27394.1,26612.8,27114,1037,1098,1382,0.554621,0.546336,0.613048
"West Virginia","state",04000US54,"Not specified retail trade",2,4MS,30552.3,31773.7,29055.5,1108,1066,1115,0.484054,0.468407,0.486433
"West Virginia","state",04000US54,"Newspaper publishers",2,51111,33222.7,32431.6,27726.6,1884,1981,1675,1.33479,1.51503,1.35603
"West Virginia","state",04000US54,"Periodical, book, & directory publishers",2,5111Z,34802.9,34398.1,33329.9,545,525,505,0.382028,0.377934,0.379767
"West Virginia","state",04000US54,"Software publishing",2,5112,64673.5,64203.7,87844.2,121,128,145,0.274426,0.23226,0.224686
"West Virginia","state",04000US54,"Motion pictures & video industries",2,5121,8742.78,12913.1,15597.1,1027,1053,1079,0.544237,0.552357,0.557023
"West Virginia","state",04000US54,"Sound recording industries",2,5122,39530.3,39575.7,40075.8,11,10,10,0.0922145,0.0796073,0.0791776
"West Virginia","state",04000US54,"Broadcasting (except internet)",2,515,44070.9,37815.3,33632.2,2845,2385,2109,0.96996,0.83541,0.749618
"West Virginia","state",04000US54,"Wired telecommunications carriers",2,5171,60368.1,60268.7,66137.3,3034,3004,3025,0.991403,1.00217,1.02355
"West Virginia","state",04000US54,"Telecommunications, except wired telecommunications carriers ",2,517Z,64515.5,58547.6,58812.1,1540,1433,1279,0.769409,0.749598,0.707729
"West Virginia","state",04000US54,"Data processing, hosting & related services",2,5182,50941.1,57588.9,50696.9,368,448,623,0.626857,0.701504,0.908419
"West Virginia","state",04000US54,"Libraries & archives",2,51912,25321.9,25833.9,23427.6,1195,1200,1146,0.991532,1.00816,0.960772
"West Virginia","state",04000US54,"Internet publishing, broadcasting & web search portals",2,51913,39348.3,46731.7,49099.5,269,251,302,0.721463,0.616548,0.645347
"West Virginia","state",04000US54,"Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",2,5191ZM,38234.3,44417.4,46518,214,151,151,0.835729,0.561279,0.580377
"West Virginia","state",04000US54,"Savings institutions, including credit unions ",2,5221M,35458.1,35736.4,38115.4,1170,1198,1102,0.814368,0.845755,0.782719
"West Virginia","state",04000US54,"Nondepository credit & related activities",2,522M,51967.4,51708.8,50556.4,1456,1350,1503,0.354381,0.325142,0.354466
"West Virginia","state",04000US54,"Insurance carriers & related activities",2,524,52799,54854.6,56096.5,8193,8599,7849,0.634456,0.668216,0.608661
"West Virginia","state",04000US54,"Banking & related activities",2,52M1,38609.7,39323,39781.4,9776,9650,9536,0.893243,0.901902,0.912874
"West Virginia","state",04000US54,"Securities, commodities, funds, trusts & other financial investments",2,52M2,71253.4,78305.4,72673.3,1564,1447,1348,0.287406,0.267595,0.250386
"West Virginia","state",04000US54,"Real estate",2,531,36149.5,39685.2,40385,5010,5497,6027,0.48256,0.525231,0.569628
"West Virginia","state",04000US54,"Automotive equipment rental & leasing",2,5321,29714.9,28058.3,29039.3,758,682,732,0.867824,0.777814,0.79372
"West Virginia","state",04000US54,"Video tape & disk rental",2,53223,8150.49,12184.3,14347,56,61,46,0.410975,0.632577,0.593753
"West Virginia","state",04000US54,"Other consumer goods rental",2,532M,36482.8,34835.9,34607.7,417,499,727,0.864934,1.02692,1.47011
"West Virginia","state",04000US54,"Commercial, industrial & other intangible assets rental & leasing",2,53M,44298.7,46202.6,50440.3,459,435,465,0.838217,0.764342,0.798907
"West Virginia","state",04000US54,"Legal services",2,5411,66647.2,65443.3,68761.9,7741,7422,7352,1.03475,0.999993,1.00158
"West Virginia","state",04000US54,"Accounting, tax preparation, bookkeeping & payroll services",2,5412,47311.8,47285.2,45763,3272,3104,3077,0.699287,0.659565,0.651196
"West Virginia","state",04000US54,"Architectural, engineering & related services",2,5413,62675.7,59983.1,61973.9,5772,6129,5998,0.803975,0.857501,0.837776
"West Virginia","state",04000US54,"Specialized design services",2,5414,26331.9,25024.7,32174.8,272,279,396,0.23022,0.229886,0.317712
"West Virginia","state",04000US54,"Computer Systems Design",2,5415,68303.2,72261.7,75267.8,4565,4235,4516,0.478306,0.420156,0.420515
"West Virginia","state",04000US54,"Management, scientific & technical consulting services",2,5416,62146.1,59385.6,62160.9,2475,2724,2800,0.384819,0.409188,0.410742
"West Virginia","state",04000US54,"Scientific research & development services",2,5417,69586,68785.6,71537.4,1731,1819,1855,0.576598,0.611647,0.624001
"West Virginia","state",04000US54,"Advertising, public relations & related services",2,5418,27905.7,28544.9,36705.5,780,748,714,0.320286,0.310736,0.297373
"West Virginia","state",04000US54,"Veterinary services",2,54194,38316.4,35983.5,44742.1,1592,1702,1807,0.97475,1.02383,1.06655
"West Virginia","state",04000US54,"Other professional, scientific & technical services ",2,5419Z,27989.9,27882.7,28210.3,1179,1013,984,0.738478,0.6198,0.605915
"West Virginia","state",04000US54,"Management of companies & enterprises",2,55,50375.9,52196.8,49098.9,427,435,414,0.759667,0.731673,0.641287
"West Virginia","state",04000US54,"Employment services",2,5613,28811.2,28876.2,30413.5,2831,2947,3457,0.580752,0.593544,0.700357
"West Virginia","state",04000US54,"Business support services",2,5614,22256.8,21745,23170.7,4558,4754,4734,1.19132,1.2499,1.25944
"West Virginia","state",04000US54,"Travel arrangements & reservation services",2,5615,23577.7,30562.9,33417.2,860,838,697,0.590126,0.581509,0.492435
"West Virginia","state",04000US54,"Investigation & security services",2,5616,28459.5,24035.8,23671.7,4121,4185,4346,1.03775,1.03295,1.06769
"West Virginia","state",04000US54,"Landscaping services",2,56173,26085.2,27383,25966.1,3582,3906,4591,0.747698,0.818751,0.958364
"West Virginia","state",04000US54,"Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2,5617Z,22449.1,23336.6,22328,3299,3564,3592,0.582864,0.617442,0.61578
"West Virginia","state",04000US54,"Other administrative & other support services",2,561M,35020.4,36039.7,41971.1,1194,1185,1202,0.771357,0.729954,0.734861
"West Virginia","state",04000US54,"Waste management & remediation services",2,562,37690.5,37397.8,39326.8,3095,3388,3245,1.30189,1.41468,1.36356
"West Virginia","state",04000US54,"Elementary & secondary schools",2,6111,37416.2,36740,37320.8,50693,49618,49556,1.11548,1.10852,1.11431
"West Virginia","state",04000US54,"Colleges, universities & professional schools, including junior colleges",2,611M1,38310.9,40972.9,40248.4,22157,21032,20121,1.0287,0.983457,0.950921
"West Virginia","state",04000US54,"Business, technical & trade schools and training",2,611M2,31025.2,31621.7,37458.4,276,356,451,0.50675,0.671483,0.849097
"West Virginia","state",04000US54,"Other schools & instruction and educational support services",2,611M3,30169,30530.5,30107.7,1514,1709,1969,0.508932,0.570038,0.657938
"West Virginia","state",04000US54,"Offices of physicians",2,6211,62779,63433.9,67447.9,9674,9620,9406,1.17499,1.16369,1.13984
"West Virginia","state",04000US54,"Offices of dentists",2,6212,38386.4,38751.4,45176.7,4495,4223,3985,1.038,0.960778,0.911243
"West Virginia","state",04000US54,"Offices of chiropractors",2,62131,38840.4,32437.4,29145.8,685,673,777,1.0891,1.07323,1.22963
"West Virginia","state",04000US54,"Offices of optometrists",2,62132,27856.3,24678.9,33809.6,714,499,503,1.16345,0.796978,0.801811
"West Virginia","state",04000US54,"Offices of other health practitioners",2,6213ZM,41849.9,40271.4,42567.5,691,697,943,0.765833,0.719149,0.915289
"West Virginia","state",04000US54,"Outpatient care centers",2,6214,37725.4,39034.8,40768,8644,9091,9201,1.24711,1.27339,1.24215
"West Virginia","state",04000US54,"Home health care services",2,6216,21630.1,22301.2,22316,7942,7940,8872,1.41905,1.35942,1.4554
"West Virginia","state",04000US54,"Other health care services",2,621M,44652,46707.7,45188.6,6360,6220,6101,0.830277,0.889036,0.981519
"West Virginia","state",04000US54,"Hospitals",2,622,50369.3,51787.8,51966.1,46627,49565,50178,1.30725,1.38308,1.39141
"West Virginia","state",04000US54,"Nursing Care Facilities",2,6231,31467.6,32708.7,32611.5,12257,13414,13601,1.23488,1.37109,1.42758
"West Virginia","state",04000US54,"Residential care facilities, except skilled nursing facilities",2,623M,22201.1,23950.7,23815.2,4665,4954,5778,0.992656,1.01702,1.13329
"West Virginia","state",04000US54,"Individual & family services",2,6241,22519.5,22241.5,22917.4,9000,9645,10105,1.17028,1.24269,1.2945
"West Virginia","state",04000US54,"Community food & housing, & emergency services ",2,6242,17614.6,19275.6,20130,1026,863,831,1.52176,1.27263,1.21497
"West Virginia","state",04000US54,"Vocational rehabilitation services",2,6243,20844.5,22573.4,21062.6,921,938,928,0.908647,0.934468,0.941003
"West Virginia","state",04000US54,"Child day care services",2,6244,14293.7,14742.8,16307.9,5989,5733,5781,0.909975,0.883484,0.900408
"West Virginia","state",04000US54,"Performing arts, spectator sports & related industries",2,711,22787.9,23859.5,23789.5,2072,2025,1946,0.784402,0.748966,0.707552
"West Virginia","state",04000US54,"Museums, art galleries, historical sites, & similar institutions",2,712,23931.8,25550.9,27106.3,2082,2169,2096,1.05711,1.11586,1.07919
"West Virginia","state",04000US54,"Bowling centers",2,71395,26186.3,22371.6,21252.5,368,272,305,1.47863,1.17182,1.37828
"West Virginia","state",04000US54,"Amusement & Recreation",2,713Z,22542.9,22170.4,24135.8,9111,9029,8219,0.921285,0.908588,0.824696
"West Virginia","state",04000US54,"Traveler accommodation",2,7211,23301.6,22916.8,21339.5,8075,8000,7501,1.05632,1.04435,0.973869
"West Virginia","state",04000US54,"Recreational vehicle parks & camps and rooming & boarding houses",2,721M,17533.5,17932.7,16563.6,579,590,647,1.12689,1.1506,1.25749
"West Virginia","state",04000US54,"Drinking places, alcoholic beverages ",2,7224,17756.9,15737.1,14893.1,1362,980,816,1.11287,0.82346,0.700464
"West Virginia","state",04000US54,"Restaurants & Food Services",2,722Z,15377.3,15165.4,15254.3,46008,46170,46554,1.00623,0.995776,0.993696
"West Virginia","state",04000US54,"Car washes",2,811192,20522.2,18247.7,17332.7,300,250,330,0.38579,0.324815,0.422444
"West Virginia","state",04000US54,"Automotive repair & maintenance",2,8111Z,33575.5,33386,33806.4,4652,4794,5273,0.872618,0.90577,0.998272
"West Virginia","state",04000US54,"Electronic & precision equipment repair and maintenance",2,8112,54450.4,58426.3,73287.4,658,462,306,1.01096,0.746107,0.524608
"West Virginia","state",04000US54,"Commercial & industrial machinery & equipment repair & maintenance",2,8113,40590.9,39333.4,45827,2298,2358,2456,1.79649,1.81525,1.92781
"West Virginia","state",04000US54,"Personal & household goods repair & maintenance",2,8114,37081,32092,32711.3,570,639,573,0.946669,1.067,0.968249
"West Virginia","state",04000US54,"Barber shops",2,812111,13183.9,15381.6,19602.7,110,94,68,0.338166,0.285255,0.203336
"West Virginia","state",04000US54,"Beauty salons",2,812112,18237.4,17759.9,17336.7,2779,2659,2981,0.779953,0.745477,0.831095
"West Virginia","state",04000US54,"Nail salons & other personal care services",2,8121M,21107.8,20394.7,18568.2,1055,993,1039,0.668644,0.615399,0.61597
